Reference,Date,Value
USD-LIBOR-12M,2000-03-21,0.06848
USD-LIBOR-12M,2000-03-22,0.06845
USD-LIBOR-12M,2000-03-23,0.06840
USD-LIBOR-12M,2000-03-24,0.06869
USD-LIBOR-12M,2000-03-25,0.06869
USD-LIBOR-12M,2000-03-26,0.06869
USD-LIBOR-12M,2000-03-27,0.06940
USD-LIBOR-12M,2000-03-28,0.06960
USD-LIBOR-12M,2000-03-29,0.06960
USD-LIBOR-12M,2000-03-30,0.06970
USD-LIBOR-12M,2000-03-31,0.06944
USD-LIBOR-12M,2000-04-01,0.06944
USD-LIBOR-12M,2000-04-02,0.06944
USD-LIBOR-12M,2000-04-03,0.06945
USD-LIBOR-12M,2000-04-04,0.06941
USD-LIBOR-12M,2000-04-05,0.06860
USD-LIBOR-12M,2000-04-06,0.06865
USD-LIBOR-12M,2000-04-07,0.06881
USD-LIBOR-12M,2000-04-08,0.06881
USD-LIBOR-12M,2000-04-09,0.06881
USD-LIBOR-12M,2000-04-10,0.06870
USD-LIBOR-12M,2000-04-11,0.06836
USD-LIBOR-12M,2000-04-12,0.06863
USD-LIBOR-12M,2000-04-13,0.06855
USD-LIBOR-12M,2000-04-14,0.06859
USD-LIBOR-12M,2000-04-15,0.06859
USD-LIBOR-12M,2000-04-16,0.06859
USD-LIBOR-12M,2000-04-17,0.06818
USD-LIBOR-12M,2000-04-18,0.06831
USD-LIBOR-12M,2000-04-19,0.06840
USD-LIBOR-12M,2000-04-20,0.06844
USD-LIBOR-12M,2000-04-21,0.06844
USD-LIBOR-12M,2000-04-22,0.06844
USD-LIBOR-12M,2000-04-23,0.06844
USD-LIBOR-12M,2000-04-24,0.06844
USD-LIBOR-12M,2000-04-25,0.06860
USD-LIBOR-12M,2000-04-26,0.06950
USD-LIBOR-12M,2000-04-27,0.06960
USD-LIBOR-12M,2000-04-28,0.07101
USD-LIBOR-12M,2000-04-29,0.07101
USD-LIBOR-12M,2000-04-30,0.07101
USD-LIBOR-12M,2000-05-01,0.07101
USD-LIBOR-12M,2000-05-02,0.07161
USD-LIBOR-12M,2000-05-03,0.07200
USD-LIBOR-12M,2000-05-04,0.07256
USD-LIBOR-12M,2000-05-05,0.07271
USD-LIBOR-12M,2000-05-06,0.07271
USD-LIBOR-12M,2000-05-07,0.07271
USD-LIBOR-12M,2000-05-08,0.07330
USD-LIBOR-12M,2000-05-09,0.07351
USD-LIBOR-12M,2000-05-10,0.07344
USD-LIBOR-12M,2000-05-11,0.07325
USD-LIBOR-12M,2000-05-12,0.07345
USD-LIBOR-12M,2000-05-13,0.07345
USD-LIBOR-12M,2000-05-14,0.07345
USD-LIBOR-12M,2000-05-15,0.07409
USD-LIBOR-12M,2000-05-16,0.07413
USD-LIBOR-12M,2000-05-17,0.07460
USD-LIBOR-12M,2000-05-18,0.07489
USD-LIBOR-12M,2000-05-19,0.07491
USD-LIBOR-12M,2000-05-20,0.07491
USD-LIBOR-12M,2000-05-21,0.07491
USD-LIBOR-12M,2000-05-22,0.07451
USD-LIBOR-12M,2000-05-23,0.07446
USD-LIBOR-12M,2000-05-24,0.07434
USD-LIBOR-12M,2000-05-25,0.07471
USD-LIBOR-12M,2000-05-26,0.07448
USD-LIBOR-12M,2000-05-27,0.07448
USD-LIBOR-12M,2000-05-28,0.07448
USD-LIBOR-12M,2000-05-29,0.07448
USD-LIBOR-12M,2000-05-30,0.07450
USD-LIBOR-12M,2000-05-31,0.07501
USD-LIBOR-12M,2000-06-01,0.07483
USD-LIBOR-12M,2000-06-02,0.07421
USD-LIBOR-12M,2000-06-03,0.07421
USD-LIBOR-12M,2000-06-04,0.07421
USD-LIBOR-12M,2000-06-05,0.07270
USD-LIBOR-12M,2000-06-06,0.07250
USD-LIBOR-12M,2000-06-07,0.07259
USD-LIBOR-12M,2000-06-08,0.07263
USD-LIBOR-12M,2000-06-09,0.07289
USD-LIBOR-12M,2000-06-10,0.07289
USD-LIBOR-12M,2000-06-11,0.07289
USD-LIBOR-12M,2000-06-12,0.07290
USD-LIBOR-12M,2000-06-13,0.07274
USD-LIBOR-12M,2000-06-14,0.07230
USD-LIBOR-12M,2000-06-15,0.07188
USD-LIBOR-12M,2000-06-16,0.07188
USD-LIBOR-12M,2000-06-17,0.07188
USD-LIBOR-12M,2000-06-18,0.07188
USD-LIBOR-12M,2000-06-19,0.07139
USD-LIBOR-12M,2000-06-20,0.07151
USD-LIBOR-12M,2000-06-21,0.07185
USD-LIBOR-12M,2000-06-22,0.07220
USD-LIBOR-12M,2000-06-23,0.07220
USD-LIBOR-12M,2000-06-24,0.07220
USD-LIBOR-12M,2000-06-25,0.07220
USD-LIBOR-12M,2000-06-26,0.07231
USD-LIBOR-12M,2000-06-27,0.07229
USD-LIBOR-12M,2000-06-28,0.07225
USD-LIBOR-12M,2000-06-29,0.07211
USD-LIBOR-12M,2000-06-30,0.07180
USD-LIBOR-12M,2000-07-01,0.07180
USD-LIBOR-12M,2000-07-02,0.07180
USD-LIBOR-12M,2000-07-03,0.07189
USD-LIBOR-12M,2000-07-04,0.07128
USD-LIBOR-12M,2000-07-05,0.07113
USD-LIBOR-12M,2000-07-06,0.07080
USD-LIBOR-12M,2000-07-07,0.07100
USD-LIBOR-12M,2000-07-08,0.07100
USD-LIBOR-12M,2000-07-09,0.07100
USD-LIBOR-12M,2000-07-10,0.07040
USD-LIBOR-12M,2000-07-11,0.07060
USD-LIBOR-12M,2000-07-12,0.07070
USD-LIBOR-12M,2000-07-13,0.07081
USD-LIBOR-12M,2000-07-14,0.07060
USD-LIBOR-12M,2000-07-15,0.07060
USD-LIBOR-12M,2000-07-16,0.07060
USD-LIBOR-12M,2000-07-17,0.07120
USD-LIBOR-12M,2000-07-18,0.07140
USD-LIBOR-12M,2000-07-19,0.07149
USD-LIBOR-12M,2000-07-20,0.07150
USD-LIBOR-12M,2000-07-21,0.07060
USD-LIBOR-12M,2000-07-22,0.07060
USD-LIBOR-12M,2000-07-23,0.07060
USD-LIBOR-12M,2000-07-24,0.07050
USD-LIBOR-12M,2000-07-25,0.07060
USD-LIBOR-12M,2000-07-26,0.07055
USD-LIBOR-12M,2000-07-27,0.07053
USD-LIBOR-12M,2000-07-28,0.07043
USD-LIBOR-12M,2000-07-29,0.07043
USD-LIBOR-12M,2000-07-30,0.07043
USD-LIBOR-12M,2000-07-31,0.07080
USD-LIBOR-12M,2000-08-01,0.07089
USD-LIBOR-12M,2000-08-02,0.07071
USD-LIBOR-12M,2000-08-03,0.07040
USD-LIBOR-12M,2000-08-04,0.07029
USD-LIBOR-12M,2000-08-05,0.07029
USD-LIBOR-12M,2000-08-06,0.07029
USD-LIBOR-12M,2000-08-07,0.06970
USD-LIBOR-12M,2000-08-08,0.06973
USD-LIBOR-12M,2000-08-09,0.06951
USD-LIBOR-12M,2000-08-10,0.06935
USD-LIBOR-12M,2000-08-11,0.06931
USD-LIBOR-12M,2000-08-12,0.06931
USD-LIBOR-12M,2000-08-13,0.06931
USD-LIBOR-12M,2000-08-14,0.06972
USD-LIBOR-12M,2000-08-15,0.06971
USD-LIBOR-12M,2000-08-16,0.06973
USD-LIBOR-12M,2000-08-17,0.06990
USD-LIBOR-12M,2000-08-18,0.06986
USD-LIBOR-12M,2000-08-19,0.06986
USD-LIBOR-12M,2000-08-20,0.06986
USD-LIBOR-12M,2000-08-21,0.06969
USD-LIBOR-12M,2000-08-22,0.06971
USD-LIBOR-12M,2000-08-23,0.06979
USD-LIBOR-12M,2000-08-24,0.06949
USD-LIBOR-12M,2000-08-25,0.06948
USD-LIBOR-12M,2000-08-26,0.06948
USD-LIBOR-12M,2000-08-27,0.06948
USD-LIBOR-12M,2000-08-28,0.06948
USD-LIBOR-12M,2000-08-29,0.06960
USD-LIBOR-12M,2000-08-30,0.06980
USD-LIBOR-12M,2000-08-31,0.06970
USD-LIBOR-12M,2000-09-01,0.06923
USD-LIBOR-12M,2000-09-02,0.06923
USD-LIBOR-12M,2000-09-03,0.06923
USD-LIBOR-12M,2000-09-04,0.06850
USD-LIBOR-12M,2000-09-05,0.06855
USD-LIBOR-12M,2000-09-06,0.06859
USD-LIBOR-12M,2000-09-07,0.06889
USD-LIBOR-12M,2000-09-08,0.06881
USD-LIBOR-12M,2000-09-09,0.06881
USD-LIBOR-12M,2000-09-10,0.06881
USD-LIBOR-12M,2000-09-11,0.06878
USD-LIBOR-12M,2000-09-12,0.06875
USD-LIBOR-12M,2000-09-13,0.06874
USD-LIBOR-12M,2000-09-14,0.06853
USD-LIBOR-12M,2000-09-15,0.06843
USD-LIBOR-12M,2000-09-16,0.06843
USD-LIBOR-12M,2000-09-17,0.06843
USD-LIBOR-12M,2000-09-18,0.06816
USD-LIBOR-12M,2000-09-19,0.06780
USD-LIBOR-12M,2000-09-20,0.06808
USD-LIBOR-12M,2000-09-21,0.06820
USD-LIBOR-12M,2000-09-22,0.06774
USD-LIBOR-12M,2000-09-23,0.06774
USD-LIBOR-12M,2000-09-24,0.06774
USD-LIBOR-12M,2000-09-25,0.06800
USD-LIBOR-12M,2000-09-26,0.06800
USD-LIBOR-12M,2000-09-27,0.06810
USD-LIBOR-12M,2000-09-28,0.06810
USD-LIBOR-12M,2000-09-29,0.06801
USD-LIBOR-12M,2000-09-30,0.06801
USD-LIBOR-12M,2000-10-01,0.06801
USD-LIBOR-12M,2000-10-02,0.06772
USD-LIBOR-12M,2000-10-03,0.06771
USD-LIBOR-12M,2000-10-04,0.06790
USD-LIBOR-12M,2000-10-05,0.06800
USD-LIBOR-12M,2000-10-06,0.06800
USD-LIBOR-12M,2000-10-07,0.06800
USD-LIBOR-12M,2000-10-08,0.06800
USD-LIBOR-12M,2000-10-09,0.06800
USD-LIBOR-12M,2000-10-10,0.06800
USD-LIBOR-12M,2000-10-11,0.06790
USD-LIBOR-12M,2000-10-12,0.06785
USD-LIBOR-12M,2000-10-13,0.06700
USD-LIBOR-12M,2000-10-14,0.06700
USD-LIBOR-12M,2000-10-15,0.06700
USD-LIBOR-12M,2000-10-16,0.06720
USD-LIBOR-12M,2000-10-17,0.06720
USD-LIBOR-12M,2000-10-18,0.06691
USD-LIBOR-12M,2000-10-19,0.06690
USD-LIBOR-12M,2000-10-20,0.06700
USD-LIBOR-12M,2000-10-21,0.06700
USD-LIBOR-12M,2000-10-22,0.06700
USD-LIBOR-12M,2000-10-23,0.06685
USD-LIBOR-12M,2000-10-24,0.06680
USD-LIBOR-12M,2000-10-25,0.06680
USD-LIBOR-12M,2000-10-26,0.06700
USD-LIBOR-12M,2000-10-27,0.06700
USD-LIBOR-12M,2000-10-28,0.06700
USD-LIBOR-12M,2000-10-29,0.06700
USD-LIBOR-12M,2000-10-30,0.06730
USD-LIBOR-12M,2000-10-31,0.06730
USD-LIBOR-12M,2000-11-01,0.06710
USD-LIBOR-12M,2000-11-02,0.06689
USD-LIBOR-12M,2000-11-03,0.06688
USD-LIBOR-12M,2000-11-04,0.06688
USD-LIBOR-12M,2000-11-05,0.06688
USD-LIBOR-12M,2000-11-06,0.06716
USD-LIBOR-12M,2000-11-07,0.06729
USD-LIBOR-12M,2000-11-08,0.06746
USD-LIBOR-12M,2000-11-09,0.06734
USD-LIBOR-12M,2000-11-10,0.06714
USD-LIBOR-12M,2000-11-11,0.06714
USD-LIBOR-12M,2000-11-12,0.06714
USD-LIBOR-12M,2000-11-13,0.06681
USD-LIBOR-12M,2000-11-14,0.06681
USD-LIBOR-12M,2000-11-15,0.06690
USD-LIBOR-12M,2000-11-16,0.06681
USD-LIBOR-12M,2000-11-17,0.06673
USD-LIBOR-12M,2000-11-18,0.06673
USD-LIBOR-12M,2000-11-19,0.06673
USD-LIBOR-12M,2000-11-20,0.06673
USD-LIBOR-12M,2000-11-21,0.06668
USD-LIBOR-12M,2000-11-22,0.06668
USD-LIBOR-12M,2000-11-23,0.06664
USD-LIBOR-12M,2000-11-24,0.06668
USD-LIBOR-12M,2000-11-25,0.06668
USD-LIBOR-12M,2000-11-26,0.06668
USD-LIBOR-12M,2000-11-27,0.06679
USD-LIBOR-12M,2000-11-28,0.06671
USD-LIBOR-12M,2000-11-29,0.06619
USD-LIBOR-12M,2000-11-30,0.06555
USD-LIBOR-12M,2000-12-01,0.06520
USD-LIBOR-12M,2000-12-02,0.06520
USD-LIBOR-12M,2000-12-03,0.06520
USD-LIBOR-12M,2000-12-04,0.06519
USD-LIBOR-12M,2000-12-05,0.06491
USD-LIBOR-12M,2000-12-06,0.06372
USD-LIBOR-12M,2000-12-07,0.06319
USD-LIBOR-12M,2000-12-08,0.06314
USD-LIBOR-12M,2000-12-09,0.06314
USD-LIBOR-12M,2000-12-10,0.06314
USD-LIBOR-12M,2000-12-11,0.06345
USD-LIBOR-12M,2000-12-12,0.06351
USD-LIBOR-12M,2000-12-13,0.06348
USD-LIBOR-12M,2000-12-14,0.06256
USD-LIBOR-12M,2000-12-15,0.06246
USD-LIBOR-12M,2000-12-16,0.06246
USD-LIBOR-12M,2000-12-17,0.06246
USD-LIBOR-12M,2000-12-18,0.06179
USD-LIBOR-12M,2000-12-19,0.06151
USD-LIBOR-12M,2000-12-20,0.06115
USD-LIBOR-12M,2000-12-21,0.06031
USD-LIBOR-12M,2000-12-22,0.06000
USD-LIBOR-12M,2000-12-23,0.06000
USD-LIBOR-12M,2000-12-24,0.06000
USD-LIBOR-12M,2000-12-25,0.06000
USD-LIBOR-12M,2000-12-26,0.06000
USD-LIBOR-12M,2000-12-27,0.05954
USD-LIBOR-12M,2000-12-28,0.05999
USD-LIBOR-12M,2000-12-29,0.06000
USD-LIBOR-12M,2000-12-30,0.06000
USD-LIBOR-12M,2000-12-31,0.06000
USD-LIBOR-12M,2001-01-01,0.06000
USD-LIBOR-12M,2001-01-02,0.05943
USD-LIBOR-12M,2001-01-03,0.05789
USD-LIBOR-12M,2001-01-04,0.05555
USD-LIBOR-12M,2001-01-05,0.05365
USD-LIBOR-12M,2001-01-06,0.05365
USD-LIBOR-12M,2001-01-07,0.05365
USD-LIBOR-12M,2001-01-08,0.05303
USD-LIBOR-12M,2001-01-09,0.05316
USD-LIBOR-12M,2001-01-10,0.05358
USD-LIBOR-12M,2001-01-11,0.05399
USD-LIBOR-12M,2001-01-12,0.05396
USD-LIBOR-12M,2001-01-13,0.05396
USD-LIBOR-12M,2001-01-14,0.05396
USD-LIBOR-12M,2001-01-15,0.05511
USD-LIBOR-12M,2001-01-16,0.05494
USD-LIBOR-12M,2001-01-17,0.05503
USD-LIBOR-12M,2001-01-18,0.05373
USD-LIBOR-12M,2001-01-19,0.05329
USD-LIBOR-12M,2001-01-20,0.05329
USD-LIBOR-12M,2001-01-21,0.05329
USD-LIBOR-12M,2001-01-22,0.05318
USD-LIBOR-12M,2001-01-23,0.05306
USD-LIBOR-12M,2001-01-24,0.05360
USD-LIBOR-12M,2001-01-25,0.05366
USD-LIBOR-12M,2001-01-26,0.05330
USD-LIBOR-12M,2001-01-27,0.05330
USD-LIBOR-12M,2001-01-28,0.05330
USD-LIBOR-12M,2001-01-29,0.05305
USD-LIBOR-12M,2001-01-30,0.05288
USD-LIBOR-12M,2001-01-31,0.05174
USD-LIBOR-12M,2001-02-01,0.05110
USD-LIBOR-12M,2001-02-02,0.05131
USD-LIBOR-12M,2001-02-03,0.05131
USD-LIBOR-12M,2001-02-04,0.05131
USD-LIBOR-12M,2001-02-05,0.05200
USD-LIBOR-12M,2001-02-06,0.05200
USD-LIBOR-12M,2001-02-07,0.05194
USD-LIBOR-12M,2001-02-08,0.05200
USD-LIBOR-12M,2001-02-09,0.05200
USD-LIBOR-12M,2001-02-10,0.05200
USD-LIBOR-12M,2001-02-11,0.05200
USD-LIBOR-12M,2001-02-12,0.05145
USD-LIBOR-12M,2001-02-13,0.05163
USD-LIBOR-12M,2001-02-14,0.05218
USD-LIBOR-12M,2001-02-15,0.05304
USD-LIBOR-12M,2001-02-16,0.05295
USD-LIBOR-12M,2001-02-17,0.05295
USD-LIBOR-12M,2001-02-18,0.05295
USD-LIBOR-12M,2001-02-19,0.05198
USD-LIBOR-12M,2001-02-20,0.05204
USD-LIBOR-12M,2001-02-21,0.05194
USD-LIBOR-12M,2001-02-22,0.05146
USD-LIBOR-12M,2001-02-23,0.05120
USD-LIBOR-12M,2001-02-24,0.05120
USD-LIBOR-12M,2001-02-25,0.05120
USD-LIBOR-12M,2001-02-26,0.04998
USD-LIBOR-12M,2001-02-27,0.04923
USD-LIBOR-12M,2001-02-28,0.04884
USD-LIBOR-12M,2001-03-01,0.04911
USD-LIBOR-12M,2001-03-02,0.04930
USD-LIBOR-12M,2001-03-03,0.04930
USD-LIBOR-12M,2001-03-04,0.04930
USD-LIBOR-12M,2001-03-05,0.04930
USD-LIBOR-12M,2001-03-06,0.04956
USD-LIBOR-12M,2001-03-07,0.04903
USD-LIBOR-12M,2001-03-08,0.04881
USD-LIBOR-12M,2001-03-09,0.04861
USD-LIBOR-12M,2001-03-10,0.04861
USD-LIBOR-12M,2001-03-11,0.04861
USD-LIBOR-12M,2001-03-12,0.04914
USD-LIBOR-12M,2001-03-13,0.04864
USD-LIBOR-12M,2001-03-14,0.04856
USD-LIBOR-12M,2001-03-15,0.04754
USD-LIBOR-12M,2001-03-16,0.04671
USD-LIBOR-12M,2001-03-17,0.04671
USD-LIBOR-12M,2001-03-18,0.04671
USD-LIBOR-12M,2001-03-19,0.04671
USD-LIBOR-12M,2001-03-20,0.04699
USD-LIBOR-12M,2001-03-21,0.04611
USD-LIBOR-12M,2001-03-22,0.04561
USD-LIBOR-12M,2001-03-23,0.04601
USD-LIBOR-12M,2001-03-24,0.04601
USD-LIBOR-12M,2001-03-25,0.04601
USD-LIBOR-12M,2001-03-26,0.04640
USD-LIBOR-12M,2001-03-27,0.04604
USD-LIBOR-12M,2001-03-28,0.04718
USD-LIBOR-12M,2001-03-29,0.04666
USD-LIBOR-12M,2001-03-30,0.04668
USD-LIBOR-12M,2001-03-31,0.04668
USD-LIBOR-12M,2001-04-01,0.04668
USD-LIBOR-12M,2001-04-02,0.04583
USD-LIBOR-12M,2001-04-03,0.04619
USD-LIBOR-12M,2001-04-04,0.04541
USD-LIBOR-12M,2001-04-05,0.04540
USD-LIBOR-12M,2001-04-06,0.04560
USD-LIBOR-12M,2001-04-07,0.04560
USD-LIBOR-12M,2001-04-08,0.04560
USD-LIBOR-12M,2001-04-09,0.04461
USD-LIBOR-12M,2001-04-10,0.04480
USD-LIBOR-12M,2001-04-11,0.04570
USD-LIBOR-12M,2001-04-12,0.04646
USD-LIBOR-12M,2001-04-13,0.04646
USD-LIBOR-12M,2001-04-14,0.04646
USD-LIBOR-12M,2001-04-15,0.04646
USD-LIBOR-12M,2001-04-16,0.04646
USD-LIBOR-12M,2001-04-17,0.04714
USD-LIBOR-12M,2001-04-18,0.04798
USD-LIBOR-12M,2001-04-19,0.04380
USD-LIBOR-12M,2001-04-20,0.04433
USD-LIBOR-12M,2001-04-21,0.04433
USD-LIBOR-12M,2001-04-22,0.04433
USD-LIBOR-12M,2001-04-23,0.04360
USD-LIBOR-12M,2001-04-24,0.04329
USD-LIBOR-12M,2001-04-25,0.04310
USD-LIBOR-12M,2001-04-26,0.04370
USD-LIBOR-12M,2001-04-27,0.04330
USD-LIBOR-12M,2001-04-28,0.04330
USD-LIBOR-12M,2001-04-29,0.04330
USD-LIBOR-12M,2001-04-30,0.04441
USD-LIBOR-12M,2001-05-01,0.04444
USD-LIBOR-12M,2001-05-02,0.04388
USD-LIBOR-12M,2001-05-03,0.04400
USD-LIBOR-12M,2001-05-04,0.04360
USD-LIBOR-12M,2001-05-05,0.04360
USD-LIBOR-12M,2001-05-06,0.04360
USD-LIBOR-12M,2001-05-07,0.04360
USD-LIBOR-12M,2001-05-08,0.04200
USD-LIBOR-12M,2001-05-09,0.04173
USD-LIBOR-12M,2001-05-10,0.04160
USD-LIBOR-12M,2001-05-11,0.04225
USD-LIBOR-12M,2001-05-12,0.04225
USD-LIBOR-12M,2001-05-13,0.04225
USD-LIBOR-12M,2001-05-14,0.04343
USD-LIBOR-12M,2001-05-15,0.04290
USD-LIBOR-12M,2001-05-16,0.04200
USD-LIBOR-12M,2001-05-17,0.04230
USD-LIBOR-12M,2001-05-18,0.04280
USD-LIBOR-12M,2001-05-19,0.04280
USD-LIBOR-12M,2001-05-20,0.04280
USD-LIBOR-12M,2001-05-21,0.04350
USD-LIBOR-12M,2001-05-22,0.04346
USD-LIBOR-12M,2001-05-23,0.04310
USD-LIBOR-12M,2001-05-24,0.04279
USD-LIBOR-12M,2001-05-25,0.04253
USD-LIBOR-12M,2001-05-26,0.04253
USD-LIBOR-12M,2001-05-27,0.04253
USD-LIBOR-12M,2001-05-28,0.04253
USD-LIBOR-12M,2001-05-29,0.04250
USD-LIBOR-12M,2001-05-30,0.04260
USD-LIBOR-12M,2001-05-31,0.04243
USD-LIBOR-12M,2001-06-01,0.04168
USD-LIBOR-12M,2001-06-02,0.04168
USD-LIBOR-12M,2001-06-03,0.04168
USD-LIBOR-12M,2001-06-04,0.04170
USD-LIBOR-12M,2001-06-05,0.04180
USD-LIBOR-12M,2001-06-06,0.04155
USD-LIBOR-12M,2001-06-07,0.04143
USD-LIBOR-12M,2001-06-08,0.04149
USD-LIBOR-12M,2001-06-09,0.04149
USD-LIBOR-12M,2001-06-10,0.04149
USD-LIBOR-12M,2001-06-11,0.04140
USD-LIBOR-12M,2001-06-12,0.04104
USD-LIBOR-12M,2001-06-13,0.04100
USD-LIBOR-12M,2001-06-14,0.04070
USD-LIBOR-12M,2001-06-15,0.04040
USD-LIBOR-12M,2001-06-16,0.04040
USD-LIBOR-12M,2001-06-17,0.04040
USD-LIBOR-12M,2001-06-18,0.03960
USD-LIBOR-12M,2001-06-19,0.03943
USD-LIBOR-12M,2001-06-20,0.03940
USD-LIBOR-12M,2001-06-21,0.03936
USD-LIBOR-12M,2001-06-22,0.03940
USD-LIBOR-12M,2001-06-23,0.03940
USD-LIBOR-12M,2001-06-24,0.03940
USD-LIBOR-12M,2001-06-25,0.03893
USD-LIBOR-12M,2001-06-26,0.03891
USD-LIBOR-12M,2001-06-27,0.03940
USD-LIBOR-12M,2001-06-28,0.04053
USD-LIBOR-12M,2001-06-29,0.04184
USD-LIBOR-12M,2001-06-30,0.04184
USD-LIBOR-12M,2001-07-01,0.04184
USD-LIBOR-12M,2001-07-02,0.04188
USD-LIBOR-12M,2001-07-03,0.04146
USD-LIBOR-12M,2001-07-04,0.04170
USD-LIBOR-12M,2001-07-05,0.04156
USD-LIBOR-12M,2001-07-06,0.04140
USD-LIBOR-12M,2001-07-07,0.04140
USD-LIBOR-12M,2001-07-08,0.04140
USD-LIBOR-12M,2001-07-09,0.04066
USD-LIBOR-12M,2001-07-10,0.04070
USD-LIBOR-12M,2001-07-11,0.04000
USD-LIBOR-12M,2001-07-12,0.04050
USD-LIBOR-12M,2001-07-13,0.04015
USD-LIBOR-12M,2001-07-14,0.04015
USD-LIBOR-12M,2001-07-15,0.04015
USD-LIBOR-12M,2001-07-16,0.04030
USD-LIBOR-12M,2001-07-17,0.04030
USD-LIBOR-12M,2001-07-18,0.04028
USD-LIBOR-12M,2001-07-19,0.03906
USD-LIBOR-12M,2001-07-20,0.03890
USD-LIBOR-12M,2001-07-21,0.03890
USD-LIBOR-12M,2001-07-22,0.03890
USD-LIBOR-12M,2001-07-23,0.03894
USD-LIBOR-12M,2001-07-24,0.03891
USD-LIBOR-12M,2001-07-25,0.03893
USD-LIBOR-12M,2001-07-26,0.03915
USD-LIBOR-12M,2001-07-27,0.03888
USD-LIBOR-12M,2001-07-28,0.03888
USD-LIBOR-12M,2001-07-29,0.03888
USD-LIBOR-12M,2001-07-30,0.03835
USD-LIBOR-12M,2001-07-31,0.03820
USD-LIBOR-12M,2001-08-01,0.03798
USD-LIBOR-12M,2001-08-02,0.03809
USD-LIBOR-12M,2001-08-03,0.03838
USD-LIBOR-12M,2001-08-04,0.03838
